return_id,order_id,customer_id,product_id,return_date,return_reason,return_status,refund_amount,days_to_return,return_address,tracking_id
RET_00000000,ORD_00027848,CUST_007525,PROD_000320,2025-01-03,Changed mind,Rejected,0.0,3.0,"18339 Julie Courts Apt. 806
South Danielfort, MH 72149",60351d70-78ee-4c79-9605-d2fcd11e43c8
RET_00000000,ORD_00027866,CUST_006229,PROD_000316,2025-01-15,Better price found,Approved,334.3555172272305,10.272705846684552,"02973 Bruce Throughway Suite 359
East Ariel, MD 65827",d8ec1129-16cb-4375-9731-97606b94ca12
RET_00000000,ORD_00027883,CUST_004259,PROD_000032,2025-06-27,Changed mind,Approved,933.5093930154276,2.852149143356394,"PSC 4162, Box 6749
APO AA 06894",9abef3a8-89f9-4672-b7b7-27369576ddc7
RET_00000000,ORD_00027884,CUST_008329,PROD_000417,2025-01-25,Wrong size,Approved,1080.4835606804793,12.119044060271724,"190 Henderson Locks Suite 370
Ashleymouth, NM 63509",086445b0-4aca-4826-9894-d82ccb34f6ce
RET_00000000,ORD_00027914,CUST_004110,PROD_000315,2025-03-07,Quality issues,Approved,896.5276656978083,6.5650895001493135,"404 Alejandro Lodge
East Brittanyside, VT 67029",f13f6ffe-47bf-46eb-9806-66bda12f84f8
RET_00000000,ORD_00027921,CUST_003186,PROD_000223,2024-11-02,Changed mind,Approved,849.8993583038086,7.666962973869862,"36400 Bell Mount Suite 253
Lake Heathertown, CA 58048",5e2e14c1-d1b3-4e25-8d47-742fdcc19fad
RET_00000000,ORD_00027928,CUST_002534,PROD_000491,2025-02-22,Wrong size,Approved,405.1957234889257,19.82941992446736,"321 Brian Ford
Tarahaven, VI 61886",
RET_00000000,ORD_00027946,CUST_008035,PROD_000299,2025-05-06,Quality issues,Approved,99.55734795260267,0.8036488801717779,"546 Silva Hollow Suite 782
West Alisonfort, GA 68143",8bfc3ccd-f46e-4329-bf91-b4b1a911243d
RET_00000000,ORD_00027947,CUST_001925,PROD_000116,2024-09-04,Quality issues,Approved,403.7285935212878,6.703422578036186,"6475 Mikayla Pass
Anthonyfort, WV 49208",3063e996-2a5e-4c6f-acd5-dc5c5597bc6d
RET_00000000,ORD_00027953,CUST_003636,PROD_000125,2024-09-27,Changed mind,Approved,525.7214570563615,4.10840870888436,"USNS Meyer
FPO AA 77706",90d48ba8-acdb-4873-a3db-f627e1d48adf
RET_00000000,ORD_00027968,CUST_009090,PROD_000175,2024-10-22,Quality issues,Approved,797.9128028879699,10.410494196485493,"94292 Garcia Mills Suite 757
Lake Jacquelinechester, IL 37524",0f838924-d636-4344-907d-e5f92fafad08
RET_00000000,ORD_00027972,CUST_001771,PROD_000142,2024-12-08,Empty box received,Rejected,0.0,4.0,"840 Carla Rue Apt. 979
Lake Denise, TX 26623",
RET_00000000,ORD_00027975,CUST_003777,PROD_000440,2025-01-04,Empty box received,Rejected,0.0,8.0,"7409 Lopez Harbors
South Matthew, MP 45581",25457051-eedd-425c-b23e-bbb6cc220258
RET_00000000,ORD_00027976,CUST_002959,PROD_000405,2025-08-20,Quality issues,Rejected,0.0,26.0,"32529 Julie Vista Suite 622
New Ginabury, ID 48286",9947e703-8ae0-4997-bd1d-94722a7e8980
RET_00000000,ORD_00027977,CUST_001119,PROD_000342,2025-04-27,Wrong size,Approved,531.4923088223412,1.6410769355418364,"47857 Latoya Manors Suite 247
West Davidside, GA 44268",fbf4463a-bd99-4430-87cc-2b9a20b1fd16
RET_00000000,ORD_00027985,CUST_008117,PROD_000081,2025-05-26,Changed mind,Approved,189.54569302567694,0.25515239294224734,"14126 Snyder Mall
Port Kevin, NC 49872",ff4e15d7-5955-450b-9f8e-9ed607148cd6
RET_00000000,ORD_00027991,CUST_009326,PROD_000441,2025-07-05,Changed mind,Approved,27.91159960182397,6.978320471513244,"82671 Bailey Springs Suite 586
Aliceside, IN 65897",cf0d47c2-b84a-438c-af12-873113d3d7d5
RET_00000000,ORD_00027994,CUST_006192,PROD_000277,2025-01-25,Damaged in shipping,Approved,672.2169117202117,0.7295034547383389,"8623 Jordan Forges
South Randalltown, OK 83231",e3342801-e2b1-44a9-a625-aa1a9596cd77
RET_00000000,ORD_00027995,CUST_008593,PROD_000354,2025-07-06,Wrong size,Approved,335.39722187449894,0.8823856445141153,"4531 John Bypass
New Mary, NH 87421",a40ea430-5130-4f31-bfa8-61ef7626c79c
RET_00000000,ORD_00027996,CUST_006733,PROD_000142,2024-12-31,Quality issues,Approved,215.24678093529192,2.9850700328339395,"PSC 4600, Box 7943
APO AA 08648",b785c438-a4e4-460d-b08e-76e41513145e
RET_00000000,ORD_00028004,CUST_003742,PROD_000275,2025-08-04,Item used/worn,Approved,682.7761412827417,8.0,"5194 Gavin Road
Port Angela, DE 91935",24ed0e1f-a3b8-408b-bb0a-a3f23399dfbd
RET_00000000,ORD_00028005,CUST_002586,PROD_000316,2024-12-01,Wrong size,Approved,368.55078393944547,34.906295617855754,"708 Vargas Unions Apt. 527
West Danielland, IA 41600",0af9bffc-ce00-431c-ad6a-20533ed997c9
RET_00000000,ORD_00028006,CUST_008946,PROD_000235,2025-01-28,Wrong item sent,Approved,449.99479092271275,2.9919461138653016,"33606 Andrews Knoll Suite 215
Kellyborough, MN 44175",3ea7c444-0c9c-4bfe-8da6-5ef1e1f618bd
RET_00000000,ORD_00028020,CUST_005562,PROD_000212,2025-01-06,Not as described,Approved,215.25335428583054,22.842660534221274,"831 Kevin Stream Apt. 189
East Davidborough, FL 23827",
RET_00000000,ORD_00028031,CUST_009541,PROD_000052,2025-08-01,Wrong size,Approved,176.1761589838593,4.03867617870566,"061 Vazquez Ville
North Derrickville, KY 28352",
RET_00000000,ORD_00028035,CUST_007821,PROD_000441,2025-04-20,Changed mind,Approved,29.219941516470595,1.503912511436369,"18851 Elizabeth Curve
Port William, AR 40960",279e03be-f613-446e-a994-e0d61d1471a1
RET_00000000,ORD_00028037,CUST_005640,PROD_000473,2024-10-05,Empty box received,Approved,606.1224020217184,13.0,"PSC 5103, Box 2535
APO AA 69532",
RET_00000000,ORD_00028048,CUST_001416,PROD_000048,2025-05-24,Wrong size,Approved,217.10876071299347,9.0,"409 Rachel Cove Suite 010
Stevensborough, AL 74882",9f7171f4-10e4-407a-8cdf-2fd8dfa2294f
RET_00000000,ORD_00028067,CUST_000463,PROD_000094,2025-08-14,Quality issues,Approved,413.9243499567679,10.395716238911529,"8928 Mcdonald Courts
Terrychester, AR 35238",
RET_00000000,ORD_00028071,CUST_005748,PROD_000388,2025-01-22,Quality issues,Approved,283.0979108263772,3.2463127049491627,"1203 Diaz Key Suite 442
Port Margaret, MH 50391",5e05f159-fce3-48ae-a4ce-24a80ad03875
RET_00000000,ORD_00028072,CUST_001425,PROD_000277,2024-09-14,Empty box received,Rejected,0.0,8.0,"686 Dickerson Greens
Jasonfurt, AK 80218",
RET_00000000,ORD_00028091,CUST_007194,PROD_000358,2024-09-22,Better price found,Approved,727.8743541198127,5.56786611538854,"645 Katie Bypass Apt. 083
Lake Colleen, MT 80491",824f43cc-e0f3-4087-b1f3-6ebaf238ceae
RET_00000000,ORD_00028099,CUST_000947,PROD_000230,2024-10-26,Changed mind,Rejected,0.0,12.0,"74217 Terry Lock
Grayland, IA 49161",c8bb113c-b315-4a76-8fee-59afc91783eb
RET_00000000,ORD_00028111,CUST_000269,PROD_000488,2024-09-20,Wrong size,Approved,252.3381543604768,5.522055451998671,"Unit 2464 Box 3974
DPO AP 26326",48c49e11-b0c0-44a3-843d-91dbe9f69d71
RET_00000000,ORD_00028118,CUST_002784,PROD_000201,2024-08-27,Empty box received,Approved,144.6900395209395,5.0,"34477 Freeman Common Apt. 581
New Amanda, VI 01116",4fdddbad-dd14-4609-9d0d-5ce581d14b95
RET_00000000,ORD_00028126,CUST_003703,PROD_000019,2025-08-07,Better price found,Approved,190.4602425757029,8.169367990090123,"USNS Robertson
FPO AE 01413",813cdd3a-4e86-40ca-a18e-4306127eeb01
RET_00000000,ORD_00028130,CUST_004917,PROD_000404,2025-01-31,Better price found,Approved,18.269928499445484,3.232688064010911,"47567 Wheeler Valleys
Christinafurt, NH 83234",7063ef22-f9e4-48c2-a377-e18d4c52f23b
RET_00000000,ORD_00028133,CUST_009632,PROD_000392,2025-06-04,Damaged in shipping,Approved,127.52719195319827,5.0,"66207 Vang Mountains Apt. 294
East Jamesfurt, PW 25169",7c12885d-91d0-40f0-b1bd-da199a0cc3f4
RET_00000000,ORD_00028137,CUST_006965,PROD_000015,2024-09-13,Changed mind,Approved,769.7019532595181,4.925203554089863,"3263 Sarah Falls Apt. 573
East Jenniferhaven, ID 40340",9efa18e7-8d20-46a1-8eff-a145c43745fa
RET_00000000,ORD_00028140,CUST_006217,PROD_000377,2024-09-14,Better price found,Approved,423.31658099967126,24.11353805677623,"USCGC Blackburn
FPO AP 73167",777ddadc-c468-4df3-8478-b71cd3f227df
RET_00000000,ORD_00028143,CUST_007706,PROD_000428,2025-01-09,Wrong size,Approved,627.3931732879178,11.213174866452352,"2169 Campbell Mill
South Kylie, WA 03681",849b0209-f083-471a-88c2-563e1a422168
RET_00000000,ORD_00028162,CUST_005728,PROD_000128,2025-03-27,Better price found,Approved,494.3785020087032,5.067513641361427,"PSC 8621, Box 5426
APO AE 22332",56a6c311-8e75-4072-b143-587362f7164d
RET_00000000,ORD_00028173,CUST_003491,PROD_000229,2025-02-06,Wrong size,Rejected,0.0,13.0,"PSC 4158, Box 0969
APO AP 34108",1c737ef5-37f4-4bba-9b3d-a83293f16905
RET_00000000,ORD_00028178,CUST_002417,PROD_000238,2025-01-30,Not as described,Rejected,0.0,6.0,"8779 Ryan Mountains
Keithmouth, GU 46018",ae5e555d-f5c2-4604-a950-9cef3643a20d
RET_00000000,ORD_00028179,CUST_003256,PROD_000001,2024-11-26,Wrong size,Approved,958.5380388336963,5.4672341669547695,"888 Walters Haven Suite 736
New Toddmouth, LA 92353",72d68279-b6d4-4d05-a915-6b1d424cb30b
RET_00000000,ORD_00028182,CUST_003358,PROD_000356,2025-09-08,Wrong size,Approved,145.63813446624246,30.0,"391 Perez Island
Hendersonmouth, NV 37535",6ebc0436-38b5-4165-8bce-e9a7d1a3bb0c
RET_00000000,ORD_00028188,CUST_007060,PROD_000005,2025-01-25,Wrong item sent,Approved,31.570870697252243,8.0,"PSC 4874, Box 8505
APO AA 52007",0cd62b15-055f-460a-ad44-bd54fdbdab6a
RET_00000000,ORD_00028192,CUST_003898,PROD_000350,2024-08-26,Empty box received,Rejected,0.0,9.0,"9357 Gregory Islands Apt. 811
Lake Justin, NC 37411",b69944e2-81bd-4373-ac61-4f398cb098a0
RET_00000000,ORD_00028202,CUST_003754,PROD_000133,2025-01-11,Wrong size,Approved,618.6564814348366,3.7655616395871485,"876 John Lodge Suite 460
Jonathanfurt, KS 82065",c6145238-e756-41cd-aae2-3a61471876d8
RET_00000000,ORD_00028257,CUST_003755,PROD_000193,2025-07-22,Defective item,Approved,329.70891262191503,10.0,"041 Douglas Groves Suite 853
Baileytown, MS 34583",c87ff2f8-caa3-49d9-b178-84fa30929644
RET_00000000,ORD_00028260,CUST_009775,PROD_000255,2025-04-15,Wrong size,Approved,126.7769231592651,7.0,"30052 Matthew Drive
Glassview, DE 85714",ca8f8370-a810-45a5-9358-fef0ec5b0bb9
RET_00000000,ORD_00028270,CUST_001544,PROD_000485,2024-09-30,Changed mind,Approved,383.540969469796,6.99239848709971,"221 Donald Walk
Collinsshire, NV 20999",d2757e47-312a-47da-8586-8754b9544499
RET_00000000,ORD_00028271,CUST_009558,PROD_000304,2024-08-26,Better price found,Approved,535.5815157556734,6.069326001544071,"403 Sean Curve Suite 348
Port Mary, WA 99357",ea1dc544-018a-4cfa-85ab-28b35dabd1dd
RET_00000000,ORD_00028281,CUST_002383,PROD_000030,2025-03-08,Empty box received,Rejected,0.0,4.0,"2163 Tracy Mews Apt. 375
Patrickton, OR 18985",e61073f5-cbd6-4863-8c87-0cef363ff73b
RET_00000000,ORD_00028282,CUST_000822,PROD_000302,2024-11-04,Quality issues,Approved,84.88103785307132,4.356556866519515,"815 Allen Road
Walkerland, MI 52641",
RET_00000000,ORD_00028284,CUST_001202,PROD_000400,2024-11-24,Not as described,Approved,234.6880545316991,13.000753470001971,"812 Graves Manors Apt. 891
Taylorburgh, VT 67396",8c97a26e-6a46-4598-a381-a270ec9356f7
RET_00000000,ORD_00028286,CUST_000310,PROD_000447,2024-12-23,Wrong item sent,Approved,315.25016667829993,16.363591454056344,"28753 Kevin Rapids Apt. 649
West Willieberg, PW 51632",73108e36-c326-4054-8dbf-89866a7c4072
RET_00000000,ORD_00028291,CUST_001321,PROD_000026,2025-03-20,Changed mind,Approved,270.28569144817544,8.311122066880367,"091 Christensen Summit
West Thomas, RI 57636",f75c605c-ca3b-43d3-9cfb-0800386ff800
RET_00000000,ORD_00028308,CUST_008191,PROD_000277,2025-08-09,Wrong size,Approved,934.4686383866489,15.615342849082984,"USCGC Bender
FPO AE 95218",
RET_00000000,ORD_00028310,CUST_000468,PROD_000231,2025-01-03,Better price found,Approved,71.24852532193532,7.628493825534357,"882 Tina Dale
West Anthony, CO 93484",36ec984d-b145-4ae1-a1e3-d3a00d41307d
RET_00000000,ORD_00028311,CUST_005857,PROD_000056,2025-04-29,Quality issues,Approved,426.70579453606143,33.740826020069825,"681 Johnathan Parks
South Danielleberg, IA 91061",0aaf31f5-c8ba-4b78-a289-6c2c3fbb66f7
RET_00000000,ORD_00028313,CUST_004131,PROD_000355,2024-10-28,Quality issues,Approved,1084.0405407940186,2.895072574178978,"96441 Mia Club
Rodriguezburgh, ME 06369",155cdb3d-7fc8-48e4-9001-5f8ba6b0b480
RET_00000000,ORD_00028317,CUST_003885,PROD_000137,2025-02-15,Wrong item sent,Approved,621.6200573802589,22.826313759869933,"665 Roberts Forks Apt. 564
Adamberg, VT 38632",d2aa9e0a-2cb7-42ae-85a7-e46692c607b1
RET_00000000,ORD_00028321,CUST_004902,PROD_000407,2025-02-04,Not as described,Approved,364.1731923089282,1.6880196163389094,"070 Medina Valleys
South Alicia, MI 65322",086bb39c-54bd-4f48-b97e-29261832ed6e
RET_00000000,ORD_00028336,CUST_002458,PROD_000492,2025-01-16,Wrong size,Approved,405.83305428305437,2.258469578357819,"777 Carolyn Shore Suite 785
Robleschester, KY 73677",
RET_00000000,ORD_00028349,CUST_009414,PROD_000232,2025-01-03,Not as described,Approved,103.09237485516728,1.4843491194495937,"597 Allen Stream
Mooreborough, ME 75916",a033055c-f9cf-4f6a-a6b0-95f0d52ba557
RET_00000000,ORD_00028354,CUST_000292,PROD_000095,2024-10-11,Wrong item sent,Approved,429.0010066786308,0.5131969051760433,"186 Klein Land Suite 687
West Victor, SD 94710",e3c960dd-7ebc-4895-9216-6351a3b6b67f
RET_00000000,ORD_00028369,CUST_007774,PROD_000244,2025-03-26,Not as described,Approved,732.4586101863932,7.393893347909533,"8837 Gonzalez Lodge
West Johnburgh, UT 17885",
RET_00000000,ORD_00028383,CUST_006116,PROD_000119,2025-05-29,Better price found,Approved,25.783430031258025,11.883149506103582,"81717 Bond Skyway
Lake Jackieview, PR 20085",3e9ffa18-7cc7-44e1-b0a0-521270e19e54
RET_00000000,ORD_00028403,CUST_001869,PROD_000094,2025-05-18,Not as described,Approved,397.5487487189735,0.5758627011946347,"817 Holmes Views Suite 465
Gregoryfurt, ND 09358",7cdf2f5a-b03f-468d-88cc-3286c72c91ed
RET_00000000,ORD_00028404,CUST_004523,PROD_000496,2024-11-21,Wrong size,Approved,621.9784414518152,5.0966910884008705,"726 Baker Locks Apt. 683
Lindseyport, FM 71980",8b569a06-63b2-4115-b5b1-3ec56bf425dd
RET_00000000,ORD_00028417,CUST_009819,PROD_000484,2024-11-20,Wrong size,Approved,624.4682291144263,8.14310599109642,"987 Martin Track
Matthewview, NC 89092",a30811ed-a670-49de-ade8-961458b1ba68
RET_00000000,ORD_00028424,CUST_007105,PROD_000312,2025-06-08,Wrong size,Approved,638.9630416862115,4.38485221974102,"PSC 2958, Box 6391
APO AP 55953",20dfcf8c-a30b-4aad-bf5c-c2675641ab41
RET_00000000,ORD_00028427,CUST_006552,PROD_000245,2024-12-19,Better price found,Approved,401.1107851285778,9.7519872012654,"412 Price Hills Suite 364
Berryfort, OR 40460",51b0f67b-b837-4b61-ab92-ec9f94f37095
RET_00000000,ORD_00028441,CUST_003841,PROD_000007,2025-06-20,Damaged in shipping,Approved,399.25428799908354,4.417193446842595,"908 Greer Hollow
Erinland, WY 63045",56d401c9-1d8f-4215-be90-153718161f7e
RET_00000000,ORD_00028446,CUST_009159,PROD_000157,2025-01-01,Changed mind,Rejected,0.0,12.0,"80924 Rachel Extensions Apt. 571
New Lawrence, NV 06312",
RET_00000000,ORD_00028447,CUST_002027,PROD_000264,2024-11-26,Better price found,Approved,878.6510168129983,7.5734723439491045,"72655 Schwartz Plaza
Michaelside, WI 49368",
RET_00000000,ORD_00028461,CUST_000637,PROD_000412,2025-09-16,Not as described,Rejected,0.0,30.0,"3774 Zachary Mountains Apt. 889
Myersfurt, ME 58212",34bd652d-1919-4c04-a26f-f1f64ef7d2ad
RET_00000000,ORD_00028465,CUST_002744,PROD_000127,2024-09-12,Damaged in shipping,Approved,91.18521843602181,8.959953679834005,"5361 Thomas Estates
New Carlosburgh, IN 63171",dcb7a8f6-e07d-4e7c-bf61-8b71495e11bf
RET_00000000,ORD_00028469,CUST_005122,PROD_000013,2024-11-24,Wrong size,Approved,536.1032155982366,8.41888388266594,"849 Patel Field
Mooreborough, NY 43193",d8961801-360d-4e2f-aca9-24666ea18cf0
RET_00000000,ORD_00028486,CUST_000135,PROD_000337,2024-10-29,Wrong item sent,Approved,448.6422537069303,2.1746861620825233,"4398 Cunningham Expressway Apt. 751
Holmesfort, MA 50048",429ee072-c39a-432f-8c06-83efd8792536
RET_00000000,ORD_00028488,CUST_003645,PROD_000122,2024-11-29,Better price found,Approved,277.35174096277734,9.008643455279463,"7307 Stacy Estates Apt. 938
Patricialand, IL 10841",6caaa32e-c5bf-4cae-a26d-40741dda2b12
RET_00000000,ORD_00028498,CUST_008667,PROD_000385,2025-03-05,Damaged in shipping,Approved,118.84719730328621,1.3930955444612807,"66634 Michael Crescent Apt. 320
Morganstad, CT 40238",f19a2478-cc7b-41df-b8f1-3194bb7fc9cb
RET_00000000,ORD_00028506,CUST_006566,PROD_000320,2024-12-27,Wrong size,Approved,459.1291528157105,7.32376207881744,"71758 Deborah Station
East Sherry, MA 22327",ef7c7859-8525-4e72-a9a7-c6b7f0c62376
RET_00000000,ORD_00028509,CUST_006380,PROD_000316,2025-04-30,Damaged in shipping,Approved,776.3896313640289,1.9355264588501873,"648 Samuel Expressway Suite 554
Robertburgh, CO 23230",6f797719-0603-47c9-bf00-af79bc58cd76
RET_00000000,ORD_00028510,CUST_006735,PROD_000191,2025-01-30,Empty box received,Approved,471.3802900151304,5.0,"3037 Valerie Spur
Port Amanda, VI 59790",c1990397-faf9-4619-b1dd-2ae80004d0d6
RET_00000000,ORD_00028511,CUST_005800,PROD_000095,2025-03-28,Wrong item sent,Approved,404.43438965095913,2.479592632427254,"PSC 5418, Box 3311
APO AA 49963",84b8b101-a8ba-4f93-9785-a4a0615e9492
RET_00000000,ORD_00028516,CUST_003760,PROD_000335,2025-02-01,Not as described,Approved,1210.7825617182693,7.568657764616277,"64346 Sanchez Summit Suite 274
Edwinville, OH 00743",fba155cc-2ae8-4d7e-9d6a-a179c8e3a168
RET_00000000,ORD_00028565,CUST_003817,PROD_000419,2025-07-07,Wrong size,Approved,280.96740225241444,9.0,"USNS Perkins
FPO AP 95263",04aeadde-2e49-42a3-89d1-51540bd45b71
RET_00000000,ORD_00028589,CUST_006049,PROD_000232,2024-10-21,Wrong size,Approved,307.5227149793868,5.072296116392135,"4698 Bond Course
Jamesland, AL 53474",d5d61847-e2b2-4f3e-9907-3c3a2f275386
RET_00000000,ORD_00028591,CUST_006875,PROD_000114,2025-08-10,Better price found,Approved,1022.5929721622034,2.1236926569981405,"22185 Taylor Centers Suite 606
Nelsonside, NC 99691",d6e44825-929e-4476-8ccc-f196c5d4618b
RET_00000000,ORD_00028598,CUST_006842,PROD_000098,2025-02-07,Changed mind,Approved,444.3283671658579,1.1865090667805622,"861 Howard Trail Apt. 308
Shanestad, WV 02328",64ab6669-94ec-43f2-9199-aa8029157e5c
RET_00000000,ORD_00028600,CUST_004524,PROD_000419,2025-05-03,Not as described,Approved,650.6493206160416,15.209304898853055,"3505 Elizabeth Tunnel Suite 650
South Anitahaven, CA 68442",
RET_00000000,ORD_00028603,CUST_007752,PROD_000168,2025-04-09,Better price found,Approved,314.39900091591994,0.04188445036630372,"440 Johnson Throughway Suite 564
East Robertport, AR 95860",3f622971-18ce-4d64-9369-148ff0bde58c
RET_00000000,ORD_00028608,CUST_006512,PROD_000276,2025-04-24,Changed mind,Approved,61.43422305063489,1.4210513297574379,"8258 Holt Oval
Port Cindy, UT 60109",bd3403f9-f206-476d-92b5-3b56e6d249c8
RET_00000000,ORD_00028610,CUST_006374,PROD_000320,2024-10-31,Empty box received,Approved,1188.2507323576701,10.0,"USS Ward
FPO AE 31949",dbcf2fef-2d58-46cf-85a9-7f6f4779f60c
RET_00000000,ORD_00028626,CUST_007818,PROD_000031,2024-11-18,Wrong item sent,Approved,199.19500855154115,6.0,"9394 Myers Harbor
Perezland, IL 56411",29b0ee23-65f4-4651-b845-30a9440e005d
RET_00000000,ORD_00028632,CUST_007118,PROD_000486,2025-07-06,Damaged in shipping,Approved,397.71748329045175,3.0511354978077514,"62276 Chan Mountain
West Jameschester, PA 31226",4aa38792-f26c-445b-8846-606779f62dca
RET_00000000,ORD_00028660,CUST_007538,PROD_000095,2025-03-16,Changed mind,Approved,406.48041115506265,26.146836274548985,"910 Williams Underpass
Lake Matthewtown, MO 83491",69b5d32a-4498-4a36-bfe2-7f5a7b19e121
RET_00000000,ORD_00028663,CUST_006056,PROD_000485,2025-03-24,Wrong item sent,Approved,187.99026786904412,0.35110283616436744,"0958 Daniel Keys Suite 776
Fuentesberg, NJ 49733",68cb217a-aca7-4acc-ac3a-15fb43695940
RET_00000000,ORD_00028671,CUST_008789,PROD_000237,2025-01-16,Better price found,Approved,297.22109939722014,4.79842178018397,"9113 Ruth Hills Suite 782
Brittanyberg, VA 15923",a48985e0-2a4f-4974-87b8-1b8f3e7b533c
RET_00000000,ORD_00028695,CUST_007188,PROD_000052,2025-03-04,Quality issues,Approved,228.97087612576146,3.47446738066754,"10739 Davis Park Suite 411
Susanton, SD 21965",796a5e8e-3dea-496c-8ab2-95e2ef88033f
RET_00000000,ORD_00028696,CUST_000846,PROD_000355,2025-02-01,Damaged in shipping,Approved,321.25763931649766,6.674594739097727,"427 Christina Mountain
Smithland, MI 59643",a841dbac-8421-4d67-8b40-114d219a3fa8
RET_00000000,ORD_00028700,CUST_004143,PROD_000310,2025-03-04,Better price found,Approved,314.7524408790409,1.7909804621636773,"69227 Logan Meadows
Dannyport, DE 47424",
RET_00000000,ORD_00028706,CUST_005218,PROD_000077,2024-09-24,Damaged in shipping,Approved,307.9926725140387,10.466360811761193,"2680 Phillip Drives Suite 040
Smithfurt, DE 93461",2c7522cd-2c35-4154-9e5b-9d38b28a9d5a
RET_00000000,ORD_00028716,CUST_005098,PROD_000042,2025-06-28,Better price found,Approved,587.4714366335464,9.654316296190014,"47265 Michael Highway Suite 762
Perrymouth, OR 39539",2045fa4f-354f-4e6e-a61e-21eaf304ee38
RET_00000000,ORD_00028727,CUST_003636,PROD_000113,2025-02-13,Changed mind,Approved,18.904538967137647,0.8159157982953202,"464 Palmer Forks
South Donaldbury, PW 87853",65c88bea-4713-4127-b999-01577206a50c
RET_00000000,ORD_00028741,CUST_004057,PROD_000466,2024-11-20,Wrong item sent,Approved,294.83451985707984,5.490200889978325,"489 Nicolas Place Suite 349
Amberville, CO 23854",
RET_00000000,ORD_00028748,CUST_004904,PROD_000016,2024-11-12,Changed mind,Approved,117.88967759104979,13.68346260546893,"PSC 9382, Box 3995
APO AE 74477",de9d504a-5578-401f-a17b-868b78bb45ce
RET_00000000,ORD_00028752,CUST_006003,PROD_000286,2025-02-21,Empty box received,Approved,833.9692896534777,11.0,"8299 Sharon Ramp
Tinabury, AR 64634",9e6df2c9-811e-47b2-85d6-2d49f84c5d05
RET_00000000,ORD_00028761,CUST_006160,PROD_000240,2025-01-09,Not as described,Approved,188.09284539116138,3.2536445387987274,"35720 Ricky Road Suite 997
Port Jacobberg, SD 99878",
RET_00000000,ORD_00028766,CUST_002875,PROD_000255,2025-06-18,Changed mind,Approved,130.78440781173344,7.85693785719034,"1700 Jackson Throughway Apt. 367
Christophertown, GA 15396",0b5f7095-f1a8-4398-b13c-8db17946f81f
RET_00000000,ORD_00028786,CUST_004534,PROD_000018,2024-10-29,Quality issues,Approved,19.742454893044062,0.8096992860708524,"3643 Sellers Drive
Shannonview, ID 82400",9074b625-7107-4948-a584-9f3c245e3da5
RET_00000000,ORD_00028813,CUST_000892,PROD_000492,2025-06-23,Wrong size,Approved,613.1956636005344,0.7927844078071984,"208 Sharon Mission Suite 844
North Joshua, AR 37483",ffac387e-0b27-442c-8efa-42b90f8a7058
RET_00000000,ORD_00028818,CUST_008993,PROD_000235,2025-01-02,Better price found,Approved,457.45598634007746,2.0885355777487593,"0007 Travis Coves
West Paulaville, IA 75776",dfcdd08f-c8a3-4093-b7f6-b11e72348f9d
RET_00000000,ORD_00028841,CUST_000121,PROD_000409,2025-01-29,Changed mind,Approved,369.9983750523751,3.871403864066201,"1994 Stewart Ramp
Port Mark, CT 33029",e0d3a235-fb36-4e2c-a832-7c7e8490dc74
RET_00000000,ORD_00028846,CUST_003044,PROD_000460,2024-10-02,Better price found,Approved,309.42413850514987,9.738654898360567,"16252 Cummings Plain
East Dan, LA 97703",6de1191f-37e7-45a1-af5a-d243c91ccdf2
RET_00000000,ORD_00028848,CUST_006078,PROD_000357,2025-01-16,Damaged in shipping,Approved,108.59874004733712,3.9303096353296105,"PSC 3058, Box 4372
APO AE 61265",4294e308-f311-4e3e-b987-1444a7eb61fc
RET_00000000,ORD_00028854,CUST_003177,PROD_000130,2025-06-17,Quality issues,Approved,192.2341454818519,51.163467281679345,"0113 Little Glens
North Kristine, IN 21116",bc18892e-f3af-4d98-b02a-e1b85df2b05e
RET_00000000,ORD_00028856,CUST_004307,PROD_000371,2025-03-07,Wrong size,Approved,295.7278060088355,27.0,"3914 Sierra Viaduct
East Mariaville, VA 21418",
RET_00000000,ORD_00028865,CUST_006434,PROD_000109,2025-01-07,Empty box received,Approved,800.3576594092044,8.0,"7050 Amy Avenue Apt. 779
Lynchton, VI 54154",4e9bf5d5-5b31-449d-aa63-d5ee427fd443
RET_00000000,ORD_00028878,CUST_000347,PROD_000164,2025-03-14,Not as described,Approved,302.12289850815006,10.010695045140455,"200 Kevin Prairie Apt. 328
Marquezview, SD 57935",3cf9ccdc-de76-4f5f-9327-062ab64f1de8
RET_00000000,ORD_00028890,CUST_004772,PROD_000341,2025-01-27,Changed mind,Approved,381.10816759752237,1.8954266496559948,"57592 Shannon Unions Suite 183
New Jamesstad, VI 52091",5b8552a7-0376-4681-8fc4-ecd3f7a7d9fb
RET_00000000,ORD_00028905,CUST_007671,PROD_000259,2025-08-10,Not as described,Approved,748.3596614014745,4.5832748557156435,"39905 Edward Stream Suite 908
Lloydchester, OH 08177",
RET_00000000,ORD_00028907,CUST_002211,PROD_000372,2025-08-19,Item used/worn,Rejected,0.0,7.0,"7040 Rebecca Overpass
Nguyenville, MP 28249",2d2c4f9c-3eec-4349-b091-39aa37b3bd96
